status,city,state,country,classification,openfda,product_type,event_id,recalling_firm,address_1,address_2,postal_code,voluntary_mandated,initial_firm_notification,distribution_pattern,recall_number,product_description,product_quantity,reason_for_recall,recall_initiation_date,center_classification_date,termination_date,report_date,code_info,more_code_info,classification_clean,quantity_numeric,defect_labeling_error,defect_sterility_breach,defect_container_closure,defect_blister_seal,defect_moisture_ingress,defect_foreign_substance,defect_potency_issues,defect_manufacturing_defect,defect_stability_degradation,defect_documentation_error,defect_cross_contamination,defect_packaging_defect,defect_tablet_defect,primary_defect,packaging_format,dosage_form,days_to_resolution,recall_year,severity_score,estimated_cost_impact,risk_score,risk_level
Terminated,Woburn,MA,United States,Class II,{},Drugs,72948,"Safecor Health, LLC",317 New Boston St,N/A,01801-6231,Voluntary: Firm initiated,Letter,NY,D-0785-2016,"Phenobarbital/Hyoscyamine/ Atropine/Scopolamine 16.2/0.1037/0.0194/0.0065 mg  DONNATAL ELIXIR, 5 ml Cup grape, Alcohol 23.8%, Rx Only, MFG: Concordia, PKG BY: SAFECOR HEALTH, WOBURN, MA, C5921242304.",23 cups,Labeling: Label Error on Declared Strength: Label incorrectly identifies product dose as 5ml instead of 10 ml.,2015-07-16,2016-03-29,2016-03-30,20160406,Lot #: 914227; Exp 06/16,,II,23.0,True,False,False,False,False,False,True,False,False,False,True,False,False,cross_contamination,unknown,unknown,258.0,2015,5,145390,9,Medium
Terminated,Melville,NY,United States,Class III,"{'application_number': ['ANDA085692'], 'brand_name': ['TRIAMCINOLONE ACETONIDE'], 'generic_name': ['TRIAMCINOLONE ACETONIDE'], 'manufacturer_name': ['E. Fougera & Co. a division of Fougera Pharmaceuticals Inc.'], 'product_ndc': ['0168-0002', '0168-0003', '0168-0004'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['TOPICAL'], 'substance_name': ['TRIAMCINOLONE ACETONIDE'], 'rxcui': ['1014314', '1085644', '1085686'], 'spl_id': ['719f34d8-deb8-446f-a201-3f74fed4e831'], 'spl_set_id': ['92a1ded0-8e1a-4994-9c8a-89e84fc85c94'], 'package_ndc': ['0168-0003-15', '0168-0003-80', '0168-0004-15', '0168-0004-80', '0168-0004-16', '0168-0002-15'], 'is_original_packager': [True], 'upc': ['0301680003153', '0301680002156', '0301680004150', '301680004808'], 'nui': ['N0000175576', 'N0000175450'], 'pharm_class_epc': ['Corticosteroid [EPC]'], 'pharm_class_moa': ['Corticosteroid Hormone Receptor Agonists [MoA]'], 'unii': ['F446C597KA']}",Drugs,67329,Fougera Pharmaceuticals  Inc.,60 Baylis Rd,N/A,11747-3838,Voluntary: Firm initiated,Letter,Nationwide.,D-1152-2014,"Triamcinolone Acetonide Cream USP, 0.1%, Net Wt 80 grams per tube, Rx only, E. Fougera & Co., A division of Fougera Pharmaceuticals Inc., Melville, New York  11747, NDC 0168-0004-80, UPC 3 0168-0004-80 8.","493,192 tubes",Labeling: Label Error on Declared Strength: There is a misprint on the end flap which read 01% rather than 0.1%.,2014-01-29,2014-03-07,2015-12-08,20140319,"Lot #: 485P, 486P, 487P, 488P, Exp 06/15; 638P, 639P, 640P, Exp 07/15; 753P, 754P, 755P, Exp 08/15; 898P, 756P, 757P, 758P, 899P, 900P, 901P, 902P, Exp 09/15",,III,493192.0,True,False,False,False,False,False,True,False,False,False,False,False,False,labeling_error,tubes,creams,678.0,2014,1,28976,5,Low
Terminated,South Beloit,IL,United States,Class II,{},Drugs,77732,Precision Dose Inc.,722 Progressive Ln,N/A,61080-2616,Voluntary: Firm initiated,Telephone,OH and CT,D-1037-2017,"Carbamazepine Oral Suspension, USP. 100 mg/5 mL, 5 mL Unit Dose Cups, Rx Only, Pkg: Precision Dose, Inc., S. Beloit, IL 61080, NDC 68094-301-59.",480 (5mL) unit dose cups,"Labeling Error: Label mix-up.  Products' unit dose cups are correctly labeled, but the product carton lists incorrect volume and NDC.",2017-07-05,2017-07-31,2018-03-28,20170809,"Lot #: 500326, Exp. 6/30/2018",,II,480.0,True,False,False,False,False,False,False,False,False,False,True,False,False,cross_contamination,blisters,unknown,266.0,2017,5,189374,9,Medium
Terminated,Bridgewater,NJ,United States,Class III,{},Drugs,69445,Valeant Pharmaceuticals North America LLC,400 Somerset Corporate Blvd,N/A,08807,Voluntary: Firm initiated,Letter,Nationwide,D-0051-2015,"APLENZIN¿ (bupropion hydrobromide), extended-release tablets, 174 mg, 7-count HDPE bottle, Rx Only, Manufactured by Valeant Pharmaceuticals International, Inc. Steinbach MB, Canada R5G 1Z7, NDC 0024-5810-07.","20,499 HDPE bottles",Labeling: Incorrect or Missing Package Insert,2014-06-05,2014-10-28,2017-07-27,20141105,Lot # 13E019P; Exp 03/17,,III,20499.0,True,False,False,False,False,False,False,False,False,True,False,False,False,labeling_error,bottles,tablets,1148.0,2014,1,24372,5,Low
Terminated,Hazelwood,MO,United States,Class II,"{'application_number': ['ANDA087388'], 'brand_name': ['MD GASTROVIEW'], 'generic_name': ['DIATRIZOATE MEGLUMINE AND DIATRIZOATE SODIUM'], 'manufacturer_name': ['Liebel-Flarsheim Company LLC'], 'product_ndc': ['0019-4816'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['ORAL', 'RECTAL'], 'substance_name': ['DIATRIZOATE MEGLUMINE', 'DIATRIZOATE SODIUM'], 'spl_id': ['79425e73-456a-458a-986d-baf4291584a2'], 'spl_set_id': ['b348b1cf-6250-4ab6-b2bf-3bff86628c53'], 'package_ndc': ['0019-4816-04'], 'is_original_packager': [True], 'upc': ['0300194816044'], 'unii': ['3X9MR4N98U', 'V5403H8VG7']}",Drugs,71220,"Mallinckrodt, Inc.",675 James S McDonnell Blvd,N/A,63042-2301,Voluntary: Firm initiated,Letter,Costa Rica,D-1132-2015,"MD-Gastroview (Diatrizoate Meglumine and Diatrizoate Sodium Solution USP); 37% Organically Bound Iodine For Gastrointestinal Radiography; Oral or rectal use only; Rx only; 30 mL; Single-Unit Container; ; Mallinckrodt Inc., St. Louis, MO 63042. NDC 0019-4816-04",6600 bottles,Labeling: incorrect or missing lot number and/or expiration date,2015-05-15,2015-06-10,2017-07-10,20150617,"Lot #: B201B, Exp April 2015; B346D, Exp August 2015.",,II,6600.0,True,False,False,False,False,False,False,False,True,False,False,False,False,labeling_error,unknown,solutions,787.0,2015,5,227318,9,Medium
Terminated,Wilmington,OH,United States,Class II,"{'application_number': ['NDA021897'], 'brand_name': ['VIVITROL'], 'generic_name': ['NALTREXONE'], 'manufacturer_name': ['Alkermes, Inc.'], 'product_ndc': ['65757-300', '65757-301'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'rxcui': ['637213', '637216'], 'spl_id': ['908a42b5-e168-42ca-9421-0f5f2288b7e2'], 'spl_set_id': ['cd11c435-b0f0-4bb9-ae78-60f101f3703f'], 'package_ndc': ['65757-300-01', '65757-302-02', '65757-304-03', '65757-301-01', '65757-303-02', '65757-305-03'], 'is_original_packager': [True]}",Drugs,83511,Alkermes Inc,265 Olinger Cir,N/A,45177-2484,Voluntary: Firm initiated,Letter,Distributed Nationwide in the USA,D-1846-2019,"Vivitrol (naltrexone for extended-release injectable suspension) 380 mg/vial. Each Carton Contains: 1) One vial of 380 mg of Vivitrol, 2) One vial containing 4 mL of diluent, 3) One 5-mL prepackaged syringe, 4) One 20-gauge 1-inch needle, 5) Two 20-gauge 1.5-inch safety needles, 6) Two 20-gauge 2-inch safety needles. Rx Only. Manufactured and marketed by: Alkermes, Inc. Kit NDC: 65757-300-01","6,514 kits",Labeling: Not  Elsewhere Classified. Drug product kit recalled due to 1 inch needles being placed in the 1 1/2 inch needle cardboard sleeve labelled as administration needles. The product vial is not impacted.,2019-08-08,2019-08-29,2020-11-06,20190904,Lot 2018-3010T  Exp 8/2021,,II,6514.0,True,False,False,False,False,False,False,False,False,False,False,False,False,labeling_error,syringes,injections,456.0,2019,5,227128,9,Medium
Terminated,Roswell,GA,United States,Class II,{},Drugs,87304,Kimberly-Clark Corporation,1400 Holcomb Bridge Rd,N/A,30076-2190,Voluntary: Firm initiated,Letter,Nationwide in the US. Product also distributed in Canada.,D-0319-2021,"Scott¿ Moisturizing Foam Hand Sanitizer, 1.2 Liters (40.5 fl oz), Distributed in the U.S. by Kimberly-Clark Global Sales, LLC, Roswell, GA 30076-2199 Distributed in Canada by Kimberly-Clark Inc., Mississauga, Ontario L5B 3Y5 UPC 0 36000 91592 1","2,982 cases",Labeling; Label Mix-up; some bottles containing Foam Skin Cleanser soap are incorrectly labeled as Moisturizing Foam Hand Sanitizer,2021-02-01,2021-04-02,2021-09-21,20210414,Product Code 91590 Lot #WV0280SLA EXP: 2022/09/29,,II,2982.0,True,False,False,False,False,False,False,False,False,False,True,False,False,cross_contamination,unknown,unknown,232.0,2021,5,215816,9,Medium
Terminated,Englewood,CO,United States,Class II,{},Drugs,89136,"Denver Solutions, LLC DBA Leiters Health",13796 Compark Blvd,N/A,80112-7145,Voluntary: Firm initiated,Telephone,Nationwide within the United States,D-0288-2022,"Moxifloxacin, 1 mg/mL, 1mL in 2mL vial, solution for intracameral injection, 10 vials/carton, Rx only, Leiters 13796 Compark Blvd, Englewood, CO 80112, (800) 292-6772, NDC 71449-096-42",1440 vials,Labeling: Label Mix-up: Vials labeled as moxifloxacin 1 mg/mL may actually contain moxifloxacin 5 mg/mL,2021-11-29,2021-12-17,2022-07-12,20211229,Lot #: 2130958; Expiration Date 03/31/2022,,II,1440.0,True,False,False,False,False,False,False,False,False,False,True,False,False,cross_contamination,vials,solutions,225.0,2021,5,205278,9,Medium
Terminated,Tarrytown,NY,United States,Class II,{},Drugs,82333,"Medtech Products, Inc.",660 White Plains Rd Ste 250,N/A,10591-5171,Voluntary: Firm initiated,Letter,Nationwide in the United States.,D-1012-2019,"Little Remedies New Baby Essentials Kit. Each kit contains 1 each of the following products: Little Remedies Infant Fever Reducer (acetaminophen 150mg) 2 fl. oz. bottle, Little Remedies Saline Spray/Drops (sodium chloride) 0.5 fl oz., Little Remedies Gripe Water (zingiber officinale (Ginger) Root Extract 5mg, Foeniculum vulgare (Fennel) Seed Extract 4 mg) 2 fl. oz bottle., Little Remedies Gas Relief Drops (simethicone emulsion USP 66.7 mg and simethicone 20 mg) 1 fl. oz., Boudreaux's Butt Paste (zinc oxide 16%) 2 oz. ointment,. Distributed by Medtech Products Inc. Tarrytown, NY, a Prestige Consumer Healthcare Company. UPC 7 56184 00007 6.","4,716 kits",Incorrect/undeclared excipients: Kit carton bear incorrect labeling for two of the five items contained within the kit.,2019-03-07,2019-03-20,2020-11-18,20190320,"Kit Lot #: 8473AG,  8473AI, Exp. 08/2020",,II,4716.0,True,False,False,False,False,False,False,False,False,False,False,False,False,labeling_error,tubes,creams,622.0,2019,5,222452,9,Medium
Terminated,Chino,CA,United States,Class III,{},Drugs,62442,Health Plus Incorporated,13837 Magnolia Ave,N/A,91710,Voluntary: Firm initiated,Letter,Nationwide,D-1406-2012,"Super Colon Cleanse, stimulant laxative, 140 mg of Senna per capsule, 25 doses, 100 capsules, Manufactured by: healthPLUS Inc. Chino, CA 91710 USA.","24,423 bottles",Labeling: Label Mix-up:  The product is being recalled because active ingredient in the Drug Facts box incorrectly states &quot;Active Ingredients per dose&quot; Senna Leaf powder 140 mg.  It should correctly be stated as &quot;Active ingredient (in each capsule)&quot; Senna Leaf Powder 140 mg.It should correctly be stated as Active ingredient (in each capsule)  Senna Leaf Powder 140 mg.,2012-06-28,2012-07-03,2013-01-15,20120711,"Lot number 120502276, Expiration date 05/2015, UPC Code 08807/11/0 -- revision number 08807/11/0.    Lot number 120201286, Expiration date 03/2015, UPC Code 08807/11/0.",,III,24423.0,True,False,False,False,False,False,True,False,False,False,True,False,False,cross_contamination,unknown,capsules,201.0,2012,1,24625,5,Low
Terminated,Mukilteo,WA,United States,Class III,"{'application_number': ['ANDA090963'], 'brand_name': ['GLYCOPYRROLATE'], 'generic_name': ['GLYCOPYRROLATE'], 'manufacturer_name': ['HF Acquisition Co LLC, DBA HealthFirst'], 'product_ndc': ['51662-1487'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['INTRAMUSCULAR', 'INTRAVENOUS'], 'substance_name': ['GLYCOPYRROLATE'], 'rxcui': ['1731582'], 'spl_id': ['1200a572-e002-a795-e063-6294a90a59a0'], 'spl_set_id': ['9be0ad4e-3efa-1a24-e053-2995a90a60d5'], 'package_ndc': ['51662-1487-1', '51662-1487-2', '51662-1487-3'], 'original_packager_product_ndc': ['0143-9682'], 'unii': ['V92SO9WP2I']}",Drugs,92468,HF Acquisition Co LLC,11629 49th Pl W,,98275-4255,Voluntary: Firm initiated,Letter,"Distributed in TX, AZ and CA only",D-0870-2023,"GLYCOPYRROLATE INJECTION, USP 0.2MG/ML, 1mL VIAL, manufactured by HF Acquisition Co. LLC, Mukilteo, WA 98275, NDC 51662-1487-3",9 boxes of 25 vials,Labeling: Label Mix-up,2023-06-06,2023-06-08,2024-02-27,20230614,"Lot #: 2205095.1, Exp. Date 7/31/2024",,III,9.0,True,False,False,False,False,False,False,False,False,False,True,False,False,cross_contamination,vials,injections,266.0,2023,1,13180,5,Low
Terminated,Westbury,NY,United States,Class III,"{'application_number': ['ANDA074507'], 'brand_name': ['NICOTINE'], 'generic_name': ['NICOTINE POLACRILEX'], 'manufacturer_name': ['Rite Aid Corporation'], 'product_ndc': ['11822-3328'], 'product_type': ['HUMAN OTC DRUG'], 'route': ['ORAL'], 'substance_name': ['NICOTINE'], 'rxcui': ['314119'], 'spl_id': ['8dec92c5-e8d6-4335-94a0-1d08a8b1702e'], 'spl_set_id': ['d5c67aba-a3c2-4253-b714-dff21e007eeb'], 'package_ndc': ['11822-3328-3', '11822-3328-4'], 'is_original_packager': [True], 'nui': ['N0000175706', 'M0014836'], 'pharm_class_epc': ['Cholinergic Nicotinic Agonist [EPC]'], 'pharm_class_cs': ['Nicotine [CS]'], 'unii': ['6M3C89ZY6R']}",Drugs,86403,"P & L Developments,  LLC",200 Hicks St,N/A,11590-3323,Voluntary: Firm initiated,Letter,Recalled product was distributed to one retailer type in NY and MD who may have further distributed the product throughout the United States.,D-0004-2021,"Nicotine Gum, Nicotine Polacrilex Gum USP, 2 mg (nicotine), 110-count pieces per carton, Distributed By: Rite Aid, 30 Hunter Lane, Camp Hill, PA  17011, NDC 11822-3328-3.","4,752 cartons",Labeling: Incorrect or Missing Package Insert: The package insert included in the finished product is for the Canadian market and is not part of the current approved drug labeling.,2020-09-09,2020-10-01,2022-01-21,20201007,"Lot # WJ04186, exp. date 01/23",,III,4752.0,True,False,False,False,False,False,False,False,False,True,True,False,False,cross_contamination,unknown,unknown,499.0,2020,1,22256,5,Low
Terminated,Amityville,NY,United States,Class III,{},Drugs,65803,"Hi-Tech Pharmacal Co., Inc.",369 Bayview Ave,,11701-2801,Voluntary: Firm initiated,Letter,Nationwide and Puerto Rico,D-888-2013,"Clobetasol Propionate Cream, USP, 0.05%, 15 grams, Rx only, Hi-Tech PHARMACAL label, Hi-Tech Pharmacal, Co., Inc., Amityville, NY 11701, NDC 50383-267-15 --- For dermatologic use only.  Product is packaged into tubes and then placed into unit cartons.","58,812 tubes",Labeling: Label Mix-up; some cartons labeled as Clobetasol Propionate Cream USP contain tubes labeled as Clobetasol Propionate Gel USP.  The actual product in the tube is Clobetasol Propionate Cream USP,2013-07-25,2013-08-13,2016-05-16,20130821,"Batch/Lot 619442, exp. 01/2015",,III,58812.0,True,False,False,False,False,False,False,False,False,False,True,False,False,cross_contamination,tubes,creams,1026.0,2013,1,25898,5,Low
Terminated,Northfield,IL,United States,Class II,{},Drugs,77936,MEDLINE INDUSTRIES INC,3 Lakes Dr,N/A,60093-2753,Voluntary: Firm initiated,Letter,Nationwide,D-1138-2017,"Vitamin A&D Ointment (petroleum 93.5%), Skin Protectant, NET Wt. 0.18 OZ (5g),  Manufactured for Medline Industries, Inc., Northfield, IL 60093 USA.  NDC: 53329-090-16","462 cases, 144 packets per case",Labeling Mixup; the individual A&D ointment foil packets are incorrectly labeled as petroleum jelly. The boxes and outer case are correctly labeled as A&D ointment.,2017-08-03,2017-09-12,2017-11-21,20170920,Lot Number: A-K-8383,,II,462.0,True,False,False,False,False,False,False,False,False,False,True,False,False,cross_contamination,tubes,creams,110.0,2017,5,188821,9,Medium
Completed,Deerfield,IL,United States,Class III,"{'application_number': ['NDA216078'], 'brand_name': ['BENDAMUSTINE HYDROCHLORIDE'], 'generic_name': ['BENDAMUSTINE HYDROCHLORIDE'], 'manufacturer_name': ['Baxter Healthcare Corporation'], 'product_ndc': ['10019-079'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['INTRAVENOUS'], 'substance_name': ['BENDAMUSTINE HYDROCHLORIDE'], 'rxcui': ['1726097'], 'spl_id': ['373fbca7-1ae3-4f1d-bba0-bcc312532de2'], 'spl_set_id': ['766b73e2-49bb-47f9-bbb1-44cfa1a3197e'], 'package_ndc': ['10019-079-01'], 'is_original_packager': [True], 'unii': ['981Y8SX18M']}",Drugs,92887,Baxter Healthcare Corporation,1 Baxter Pkwy,N/A,60015-4625,Voluntary: Firm initiated,Letter,Nationwide in the U.S.A.,D-1103-2023,"Bendamustine HCl Injection, 100mg/4mL (25mg/mL), One 4 mL Multiple-Dose Vial, Rx only, Manufactured for Baxter Healthcare Corporation, Deerfield, IL 60015, NDC 10019-079-01.","13,502 vials",Labeling: Missing Label; customer complaint received that labels were partially or completely peeled off injection vial.,2023-08-14,2023-08-24,,20230830,"Lots: 3A004A, 3A004B, Exp 12/31/2024; 3B005A, Exp 1/31/2025",,III,13502.0,True,False,False,False,False,False,False,False,False,False,False,False,False,labeling_error,vials,injections,,2023,1,23767,5,Low
Ongoing,Santo Domingo Este,,Dominican Republic (the),Class I,{},Drugs,88190,Ardil Comercial S.R.L.,"Pastora Elida Km 19 No. 03, Apto. 1",,N/A,Voluntary: Firm initiated,Letter,Product was distributed to one client in NYC who further distributed the product.,D-0691-2021,"Limar Hand Sanitizer, Isopropyl Alcohol 70%, Cont. 4 oz bottles, Manufactured in Dominican Republic: by Ardil Comercial S.R.L., Santo Domingo, Dominican Republic  UPC 7 487040 301587","1,260 bottles",Labeling Not Elsewhere Classified: Hand sanitizer packaged in containers resembling drinking water bottles.,2021-06-22,2021-07-20,,20210721,"Batch Number # 079932-4611-05-J, exp. date May 2022",,I,1260.0,True,False,False,False,False,False,False,False,False,False,False,False,False,labeling_error,bottles,unknown,,2021,10,2033456,14,High
Terminated,Lincoln,NE,United States,Class III,{},Drugs,65021,Novartis Consumer Health,10401 Hwy 6,N/A,68517-9626,Voluntary: Firm initiated,Letter,Nationwide,D-420-2013,"Lamisil AT (terbinafine hydrochloride cream 1% antifungal), 24 g (.85 oz) tube, Novartis Consumer Health, Parsippany, NJ 07054, NDC 0067-6171-85","3,828 Tubes",Labeling: Incorrect or Missing Lot and/or Expiration date; The Lot and/or Expiration date on the tube may not be legible in this lot.,2013-04-19,2013-05-17,2014-11-04,20130529,"Lot #: 10118124, Exp: Sept 2013",,III,3828.0,True,False,False,False,False,False,False,False,True,False,False,False,False,labeling_error,tubes,creams,564.0,2013,1,21943,5,Low
Terminated,Deerfield,IL,United States,Class I,"{'application_number': ['NDA018449'], 'brand_name': ['INTRALIPID'], 'generic_name': ['I.V. FAT EMULSION'], 'manufacturer_name': ['Baxter Healthcare Corporation'], 'product_ndc': ['0338-0519'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['INTRAVENOUS'], 'substance_name': ['SOYBEAN OIL'], 'rxcui': ['200317', '805127', '1799694', '1799696', '1799704', '1799706', '1799724', '1799725'], 'spl_id': ['a34dffef-567f-47fe-9f33-3370819874c8'], 'spl_set_id': ['a69c82da-15ba-4d4d-8d7f-871dc3981eb8'], 'package_ndc': ['0338-0519-58', '0338-0519-09', '0338-0519-13'], 'is_original_packager': [True], 'nui': ['N0000191261', 'M0012553'], 'pharm_class_epc': ['Lipid Emulsion [EPC]'], 'pharm_class_cs': ['Lipids [CS]'], 'unii': ['241ATL177A']}",Drugs,78155,Baxter Healthcare Corporation,1 Baxter Pkwy,N/A,60015-4625,Voluntary: Firm initiated,Letter,"Impacted shipment sent to Wholesalers, Medical Facilities and Physicians in CA and NV, but could have been further distributed Nationwide in the USA.",D-0030-2018,"Intralipid 20%, A 20% I.V. Fat Emulsion, 100 ml bag, Rx only, Manufactured by Fresenius Kabi, Uppsala, Sweden for Baxter Healthcare Corporation, Deerfield, IL 60015 USA, NDC 0338-0519-58",910 bags,"Temperature Abuse: A portion of this product lot was exposed to subfreezing temperatures, which is outside of the acceptable storage range listed on the product labeling, during transit to a distribution facility.",2017-09-15,2017-10-24,2018-09-06,20171101,"Lot #: 10LE9597, Exp 04/01/19",,I,910.0,True,False,False,False,False,False,False,False,False,False,False,False,False,labeling_error,unknown,unknown,356.0,2017,10,1986347,14,High
Terminated,Pulaski,TN,United States,Class III,"{'application_number': ['ANDA079132'], 'brand_name': ['LAMOTRIGINE'], 'generic_name': ['LAMOTRIGINE'], 'manufacturer_name': ['AvKARE'], 'product_ndc': ['42291-366', '42291-367', '42291-368', '42291-369'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['ORAL'], 'substance_name': ['LAMOTRIGINE'], 'rxcui': ['198427', '198428', '198429', '282401'], 'spl_id': ['3ab21195-3410-4321-e063-6294a90a2204'], 'spl_set_id': ['fcdb94a8-33be-6375-98ef-6933999d157f'], 'package_ndc': ['42291-366-01', '42291-366-10', '42291-367-01', '42291-367-10', '42291-368-60', '42291-368-50', '42291-369-60', '42291-369-50'], 'original_packager_product_ndc': ['59746-245', '59746-246', '59746-247', '59746-248'], 'upc': ['0342291368606', '342291367104'], 'nui': ['N0000175753', 'N0000008486', 'N0000175751', 'N0000187061', 'N0000000191'], 'pharm_class_epc': ['Anti-epileptic Agent [EPC]', 'Mood Stabilizer [EPC]'], 'pharm_class_pe': ['Decreased Central Nervous System Disorganized Electrical Activity [PE]'], 'pharm_class_moa': ['Organic Cation Transporter 2 Inhibitors [MoA]', 'Dihydrofolate Reductase Inhibitors [MoA]'], 'unii': ['U3H27498KS']}",Drugs,90637,AVKARE Inc.,615 N 1st St,,38478-2403,Voluntary: Firm initiated,Letter,Nationwide within the United States,D-1329-2022,"Lamotrigine Tablets, USP 100 mg, 1000-count bottles, Rx Only, Manufactured for: AvKARE, Inc. Pulaski, TN 38478, NDC 42291-367-10, UPC 3 42291 36710 4",8328 bottles,Labeling: Label Error on Declared Strength,2022-07-20,2022-08-08,2024-09-30,20220817,Lot #: 42581 Exp. 12/2024; 42484 Exp. 11/2024; 41204 Exp. 05/2024; 38723 Exp. 02/2023; 37623 Exp. 10/2022,,III,8328.0,True,False,False,False,False,False,True,False,False,False,False,False,False,labeling_error,bottles,tablets,803.0,2022,1,23068,5,Low
